date,state,district,pincode,age_0_5,age_5_17,age_18_greater
2025-11-06,Maharashtra,Pune,412105,9,5,0
2025-11-06,Maharashtra,Pune,412108,2,2,1
2025-11-06,Maharashtra,Pune,412115,0,1,0
2025-11-06,Maharashtra,Pune,412206,1,3,0
2025-11-06,Maharashtra,Pune,412208,3,2,0
2025-11-06,Maharashtra,Pune,412307,2,1,0
2025-11-06,Maharashtra,Pune,412409,3,2,0
2025-11-06,Maharashtra,Pune,413103,0,2,0
2025-11-06,Maharashtra,Pune,413104,5,1,0
,Maharashtra,Pune,410501,3,3,0
,Maharashtra,Pune,410504,0,1,0
,Maharashtra,Pune,411004,1,0,0
,Maharashtra,Pune,411015,1,1,0
,Maharashtra,Pune,411018,1,2,0
,Maharashtra,Pune,411025,6,0,0
,Maharashtra,Pune,411027,1,2,0
,Maharashtra,Pune,411033,9,6,0
,Maharashtra,Pune,411037,6,3,0
,Maharashtra,Pune,411038,2,0,0
,Maharashtra,Pune,411041,2,5,1
,Maharashtra,Pune,411043,1,0,0
,Maharashtra,Pune,411044,6,1,0
,Maharashtra,Pune,411046,9,7,1
,Maharashtra,Pune,411048,5,6,0
,Maharashtra,Pune,411060,1,0,0
,Maharashtra,Pune,411068,1,0,0
,Maharashtra,Pune,412109,3,1,0
,Maharashtra,Pune,412206,3,0,0
,Maharashtra,Pune,412207,2,1,0
,Maharashtra,Pune,412208,1,0,0
,Maharashtra,Pune,412213,3,1,0
,Maharashtra,Pune,412219,0,1,0
,Maharashtra,Pune,412304,0,1,0
,Maharashtra,Pune,412405,2,0,0
2025-12-06,Maharashtra,Pune,410403,1,2,0
2025-12-06,Maharashtra,Pune,410504,1,0,0
2025-12-06,Maharashtra,Pune,410509,1,2,0
2025-12-06,Maharashtra,Pune,411003,1,1,0
2025-12-06,Maharashtra,Pune,411004,2,0,1
2025-12-06,Maharashtra,Pune,411006,3,0,0
2025-12-06,Maharashtra,Pune,411013,4,5,0
2025-12-06,Maharashtra,Pune,411020,2,2,0
2025-12-06,Maharashtra,Pune,411023,2,0,0
2025-12-06,Maharashtra,Pune,411032,3,1,0
2025-12-06,Maharashtra,Pune,411034,0,1,0
2025-12-06,Maharashtra,Pune,411042,1,7,0
2025-12-06,Maharashtra,Pune,412104,0,1,0
2025-12-06,Maharashtra,Pune,412105,4,5,0
2025-12-06,Maharashtra,Pune,412208,3,0,0
2025-12-06,Maharashtra,Pune,412211,1,2,0
2025-12-06,Maharashtra,Pune,412218,0,1,0
2025-12-06,Maharashtra,Pune,412303,1,0,0
2025-12-06,Maharashtra,Pune,412312,2,0,0
2025-12-06,Maharashtra,Pune,412408,3,1,0
,Maharashtra,Pune,410501,4,2,0
,Maharashtra,Pune,410502,0,1,0
,Maharashtra,Pune,410505,3,2,0
,Maharashtra,Pune,411026,1,0,0
,Maharashtra,Pune,411027,1,1,1
,Maharashtra,Pune,411028,3,5,1
,Maharashtra,Pune,411030,1,0,0
,Maharashtra,Pune,411035,0,0,1
,Maharashtra,Pune,411036,3,0,0
,Maharashtra,Pune,411039,2,6,0
,Maharashtra,Pune,411041,4,0,0
,Maharashtra,Pune,411043,2,0,0
,Maharashtra,Pune,411057,1,3,0
,Maharashtra,Pune,411062,4,2,0
,Maharashtra,Pune,412105,9,6,0
,Maharashtra,Pune,412204,1,0,0
,Maharashtra,Pune,412205,1,0,0
,Maharashtra,Pune,412216,3,6,0
,Maharashtra,Pune,412404,0,1,0
,Maharashtra,Pune,413115,1,0,0
,Maharashtra,Pune,411019,1,1,0
,Maharashtra,Pune,411028,4,2,0
,Maharashtra,Pune,411033,0,2,0
,Maharashtra,Pune,411036,2,1,0
,Maharashtra,Pune,411040,1,0,0
,Maharashtra,Pune,411048,0,1,0
,Maharashtra,Pune,411060,2,0,0
,Maharashtra,Pune,412105,0,2,0
,Maharashtra,Pune,412208,1,1,0
,Maharashtra,Pune,410402,0,1,0
,Maharashtra,Pune,410405,2,3,0
,Maharashtra,Pune,411003,1,4,0
,Maharashtra,Pune,411006,3,2,0
,Maharashtra,Pune,411013,0,1,0
,Maharashtra,Pune,411017,2,2,0
,Maharashtra,Pune,411042,2,3,1
,Maharashtra,Pune,411052,2,1,0
,Maharashtra,Pune,411060,2,1,0
,Maharashtra,Pune,412105,2,3,0
,Maharashtra,Pune,412106,0,2,0
,Maharashtra,Pune,412205,1,1,0
,Maharashtra,Pune,412207,5,4,0
,Maharashtra,Pune,412211,2,3,0
,Maharashtra,Pune,412218,1,1,0
,Maharashtra,Pune,412308,6,3,0
,Maharashtra,Pune,412303,2,2,0
,Maharashtra,Pune,412401,1,0,0
,Maharashtra,Pune,412403,2,0,0
,Maharashtra,Pune,412404,0,1,0
,Maharashtra,Pune,412405,1,0,0
,Maharashtra,Pune,412412,1,1,0
,Maharashtra,Pune,413102,6,6,0
,Maharashtra,Pune,413120,0,2,0
,Maharashtra,Pune,413133,1,0,0
,Maharashtra,Pune,413801,4,3,0
,Maharashtra,Pune,410515,1,0,0
,Maharashtra,Pune,410516,1,0,0
,Maharashtra,Pune,411002,3,2,0
,Maharashtra,Pune,411009,2,2,0
,Maharashtra,Pune,411014,3,10,0
,Maharashtra,Pune,411017,5,5,0
,Maharashtra,Pune,411020,1,1,0
,Maharashtra,Pune,411021,8,5,0
,Maharashtra,Pune,411024,0,1,0
,Maharashtra,Pune,411026,2,2,0
,Maharashtra,Pune,411027,5,4,0
,Maharashtra,Pune,411043,1,0,0
,Maharashtra,Pune,411051,1,3,0
,Maharashtra,Pune,411058,4,2,0
,Maharashtra,Pune,411061,0,3,0
,Maharashtra,Pune,411062,9,10,0
,Maharashtra,Pune,412203,3,1,0
,Maharashtra,Pune,412204,1,1,0
,Maharashtra,Pune,410301,0,1,0
,Maharashtra,Pune,410516,0,1,0
,Maharashtra,Pune,411001,5,2,0
,Maharashtra,Pune,411003,2,3,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411014,4,3,0
,Maharashtra,Pune,411016,0,1,0
,Maharashtra,Pune,411019,2,5,0
,Maharashtra,Pune,411028,0,1,0
,Maharashtra,Pune,411044,2,2,0
,Maharashtra,Pune,411057,2,5,0
,Maharashtra,Pune,411058,0,1,0
,Maharashtra,Pune,411060,1,2,0
,Maharashtra,Pune,412104,1,0,0
,Maharashtra,Pune,412105,2,3,0
,Maharashtra,Pune,412218,0,1,0
,Maharashtra,Pune,412219,0,1,0
,Maharashtra,Pune,412401,1,0,0
,Maharashtra,Pune,412410,1,1,0
,Maharashtra,Pune,413102,0,2,0
,Maharashtra,Pune,410515,1,0,0
,Maharashtra,Pune,411001,0,2,0
,Maharashtra,Pune,411006,3,1,1
,Maharashtra,Pune,411021,2,1,0
,Maharashtra,Pune,411026,2,2,0
,Maharashtra,Pune,411031,1,0,0
,Maharashtra,Pune,411037,0,2,0
,Maharashtra,Pune,411058,1,0,0
,Maharashtra,Pune,411061,2,0,0
,Maharashtra,Pune,412106,1,3,0
,Maharashtra,Pune,412114,2,2,0
,Maharashtra,Pune,412201,1,0,0
,Maharashtra,Pune,412203,2,2,0
,Maharashtra,Pune,412210,2,2,0
,Maharashtra,Pune,413106,6,1,0
,Maharashtra,Pune,413114,3,2,0
2025-01-09,Maharashtra,Pune,410401,0,1,0
2025-01-09,Maharashtra,Pune,410502,2,1,0
2025-01-09,Maharashtra,Pune,411015,2,1,0
2025-01-09,Maharashtra,Pune,411021,2,1,0
2025-01-09,Maharashtra,Pune,411032,1,1,0
2025-01-09,Maharashtra,Pune,411042,1,0,0
2025-01-09,Maharashtra,Pune,411052,0,1,0
2025-01-09,Maharashtra,Pune,411058,1,0,0
2025-01-09,Maharashtra,Pune,412103,0,2,0
2025-01-09,Maharashtra,Pune,412211,3,0,0
2025-01-09,Maharashtra,Pune,412215,0,1,0
2025-01-09,Maharashtra,Pune,412216,4,0,0
2025-01-09,Maharashtra,Pune,412305,1,0,0
2025-01-09,Maharashtra,Pune,412307,4,0,0
2025-01-09,Maharashtra,Pune,412409,1,0,0
2025-01-09,Maharashtra,Pune,413103,4,0,0
2025-01-09,Maharashtra,Pune,413211,1,0,0
2025-01-06,Maharashtra,Pune,411014,142,83,11
2025-01-07,Maharashtra,Pune,411046,275,147,13
2025-01-07,Maharashtra,Pune,411058,79,28,10
2025-01-07,Maharashtra,Pune,411006,171,67,13
2025-01-07,Maharashtra,Pune,413106,111,38,11
2025-01-07,Maharashtra,Pune,411041,245,103,18
2025-02-09,Maharashtra,Pune,411009,2,0,0
2025-02-09,Maharashtra,Pune,411011,7,0,0
2025-02-09,Maharashtra,Pune,411013,1,1,0
2025-02-09,Maharashtra,Pune,411028,8,0,0
2025-02-09,Maharashtra,Pune,411038,3,1,0
2025-02-09,Maharashtra,Pune,411062,3,1,0
2025-02-09,Maharashtra,Pune,412101,2,2,0
2025-02-09,Maharashtra,Pune,412108,2,0,0
2025-02-09,Maharashtra,Pune,412201,4,0,0
2025-02-09,Maharashtra,Pune,412202,2,0,0
2025-02-09,Maharashtra,Pune,412205,0,1,0
2025-02-09,Maharashtra,Pune,412207,3,3,0
2025-02-09,Maharashtra,Pune,412208,2,0,0
2025-02-09,Maharashtra,Pune,412211,2,0,0
2025-02-09,Maharashtra,Pune,412219,3,1,0
2025-02-09,Maharashtra,Pune,412404,1,1,0
2025-02-09,Maharashtra,Pune,413105,1,0,0
2025-02-09,Maharashtra,Pune,413106,3,3,0
2025-03-09,Maharashtra,Pune,402301,1,0,0
2025-03-09,Maharashtra,Pune,410501,4,2,0
2025-03-09,Maharashtra,Pune,410505,3,0,0
2025-03-09,Maharashtra,Pune,410506,4,0,0
2025-03-09,Maharashtra,Pune,410507,3,0,0
2025-03-09,Maharashtra,Pune,411001,3,1,0
2025-03-09,Maharashtra,Pune,411011,1,0,0
2025-03-09,Maharashtra,Pune,411020,0,1,0
2025-03-09,Maharashtra,Pune,411023,1,0,0
2025-03-09,Maharashtra,Pune,411024,0,1,0
2025-03-09,Maharashtra,Pune,411027,5,2,0
2025-03-09,Maharashtra,Pune,411030,1,0,0
2025-03-09,Maharashtra,Pune,411044,2,0,0
2025-03-09,Maharashtra,Pune,411048,6,2,0
2025-03-09,Maharashtra,Pune,411062,1,0,0
2025-03-09,Maharashtra,Pune,412102,1,0,0
2025-03-09,Maharashtra,Pune,412104,0,1,0
2025-03-09,Maharashtra,Pune,412105,7,1,0
2025-03-09,Maharashtra,Pune,412106,3,0,0
2025-03-09,Maharashtra,Pune,412202,2,1,0
2025-03-09,Maharashtra,Pune,412204,2,0,0
2025-03-09,Maharashtra,Pune,412218,3,0,0
2025-03-09,Maharashtra,Pune,412219,0,1,0
2025-03-09,Maharashtra,Pune,412220,1,0,0
2025-03-09,Maharashtra,Pune,412306,1,0,0
2025-03-09,Maharashtra,Pune,412402,0,1,0
2025-03-09,Maharashtra,Pune,413105,1,0,0
2025-03-09,Maharashtra,Pune,413106,8,1,0
2025-07-09,Maharashtra,Pune,410503,1,1,0
2025-07-09,Maharashtra,Pune,411006,3,0,0
2025-07-09,Maharashtra,Pune,411028,1,0,0
2025-07-09,Maharashtra,Pune,411039,0,2,0
2025-07-09,Maharashtra,Pune,411042,0,1,0
2025-07-09,Maharashtra,Pune,411061,3,0,0
2025-07-09,Maharashtra,Pune,412101,4,1,0
2025-07-09,Maharashtra,Pune,412208,1,0,0
2025-07-09,Maharashtra,Pune,412410,2,0,0
2025-07-09,Maharashtra,Pune,413102,1,2,0
2025-04-09,Maharashtra,Pune,410405,0,2,0
2025-04-09,Maharashtra,Pune,410506,3,0,0
2025-04-09,Maharashtra,Pune,410507,0,1,0
2025-04-09,Maharashtra,Pune,411003,1,0,0
2025-04-09,Maharashtra,Pune,411006,5,0,0
2025-04-09,Maharashtra,Pune,411009,1,0,0
2025-04-09,Maharashtra,Pune,411037,1,1,0
2025-04-09,Maharashtra,Pune,411038,3,1,0
2025-04-09,Maharashtra,Pune,411044,6,0,0
2025-04-09,Maharashtra,Pune,412106,3,0,0
2025-04-09,Maharashtra,Pune,412109,3,0,0
2025-04-09,Maharashtra,Pune,412114,4,1,0
2025-04-09,Maharashtra,Pune,412206,1,2,0
2025-04-09,Maharashtra,Pune,412208,3,0,0
2025-04-09,Maharashtra,Pune,412213,0,1,5
2025-06-09,Maharashtra,Pune,411002,2,0,0
2025-06-09,Maharashtra,Pune,411009,1,0,0
2025-06-09,Maharashtra,Pune,411018,1,0,0
2025-06-09,Maharashtra,Pune,411039,4,4,0
2025-06-09,Maharashtra,Pune,411045,2,0,0
2025-06-09,Maharashtra,Pune,411046,4,0,0
2025-06-09,Maharashtra,Pune,411058,1,0,0
2025-06-09,Maharashtra,Pune,411061,1,0,0
2025-06-09,Maharashtra,Pune,412105,4,0,0
2025-06-09,Maharashtra,Pune,412210,3,1,0
2025-06-09,Maharashtra,Pune,413102,2,2,0
2025-05-09,Maharashtra,Pune,410502,1,0,0
2025-05-09,Maharashtra,Pune,411037,2,0,0
2025-05-09,Maharashtra,Pune,411043,0,1,0
2025-05-09,Maharashtra,Pune,412104,1,0,0
2025-05-09,Maharashtra,Pune,412218,1,0,0
2025-05-09,Maharashtra,Pune,412405,1,0,0
2025-05-09,Maharashtra,Pune,413114,1,0,0
2025-05-09,Maharashtra,Pune,413130,1,0,0
2025-05-09,Maharashtra,Pune,413802,1,0,0
2025-09-09,Maharashtra,Pune,410403,1,0,0
2025-09-09,Maharashtra,Pune,410501,5,3,0
2025-09-09,Maharashtra,Pune,410507,2,1,0
2025-09-09,Maharashtra,Pune,410511,1,0,0
2025-09-09,Maharashtra,Pune,410516,1,0,0
2025-09-09,Maharashtra,Pune,411002,1,0,0
2025-09-09,Maharashtra,Pune,411004,3,0,0
2025-09-09,Maharashtra,Pune,411020,1,0,0
2025-09-09,Maharashtra,Pune,411027,6,2,0
2025-09-09,Maharashtra,Pune,411033,15,2,0
2025-09-09,Maharashtra,Pune,411044,3,1,0
2025-09-09,Maharashtra,Pune,411048,12,5,0
2025-09-09,Maharashtra,Pune,411057,13,5,0
2025-09-09,Maharashtra,Pune,412102,1,0,0
2025-09-09,Maharashtra,Pune,412108,1,1,0
2025-09-09,Maharashtra,Pune,412203,1,0,0
2025-09-09,Maharashtra,Pune,412204,2,0,0
2025-09-09,Maharashtra,Pune,412206,3,2,0
2025-09-09,Maharashtra,Pune,412210,1,1,0
2025-09-09,Maharashtra,Pune,412212,0,1,0
2025-09-09,Maharashtra,Pune,412214,2,1,0
2025-09-09,Maharashtra,Pune,412306,1,0,0
2025-09-09,Maharashtra,Pune,412403,1,0,0
2025-09-09,Maharashtra,Pune,412409,1,0,0
2025-09-09,Maharashtra,Pune,413104,2,0,0
2025-09-09,Maharashtra,Pune,413132,3,0,0
2025-08-09,Maharashtra,Pune,410506,5,0,0
2025-08-09,Maharashtra,Pune,411001,4,0,0
2025-08-09,Maharashtra,Pune,411002,0,1,0
2025-08-09,Maharashtra,Pune,411006,4,2,0
2025-08-09,Maharashtra,Pune,411007,5,0,0
2025-08-09,Maharashtra,Pune,411008,1,0,0
2025-08-09,Maharashtra,Pune,411014,9,0,0
2025-08-09,Maharashtra,Pune,411017,7,0,0
2025-08-09,Maharashtra,Pune,411024,1,1,0
2025-08-09,Maharashtra,Pune,411026,3,0,0
2025-08-09,Maharashtra,Pune,411039,9,2,0
2025-08-09,Maharashtra,Pune,411041,4,0,0
2025-08-09,Maharashtra,Pune,411048,3,1,0
2025-08-09,Maharashtra,Pune,411068,2,0,0
2025-08-09,Maharashtra,Pune,412103,2,0,0
2025-08-09,Maharashtra,Pune,412108,1,0,0
2025-08-09,Maharashtra,Pune,412114,1,1,0
2025-08-09,Maharashtra,Pune,412204,2,0,0
2025-08-09,Maharashtra,Pune,412213,2,1,0
2025-08-09,Maharashtra,Pune,412411,3,0,0
2025-08-09,Maharashtra,Pune,413103,1,0,0
2025-08-09,Maharashtra,Pune,413105,0,1,0
2025-08-09,Maharashtra,Pune,413110,4,0,0
2025-08-09,Maharashtra,Pune,413114,2,0,0
2025-10-09,Maharashtra,Pune,410401,0,0,1
2025-10-09,Maharashtra,Pune,410507,13,2,0
2025-10-09,Maharashtra,Pune,411004,0,1,0
2025-10-09,Maharashtra,Pune,411011,2,0,1
2025-10-09,Maharashtra,Pune,411012,1,0,0
2025-10-09,Maharashtra,Pune,411026,1,1,0
2025-10-09,Maharashtra,Pune,411036,2,3,0
2025-10-09,Maharashtra,Pune,411043,1,1,0
2025-10-09,Maharashtra,Pune,411044,6,0,0
2025-10-09,Maharashtra,Pune,411052,8,0,0
2025-10-09,Maharashtra,Pune,411060,3,1,0
2025-10-09,Maharashtra,Pune,412104,2,0,0
2025-10-09,Maharashtra,Pune,412203,0,3,0
2025-10-09,Maharashtra,Pune,412206,2,0,0
2025-10-09,Maharashtra,Pune,412209,0,1,0
2025-10-09,Maharashtra,Pune,412215,0,1,0
2025-10-09,Maharashtra,Pune,412410,1,0,0
2025-10-09,Maharashtra,Pune,412412,3,0,0
2025-10-09,Maharashtra,Pune,413133,1,0,0
2025-11-09,Maharashtra,Pune,410406,2,1,0
2025-11-09,Maharashtra,Pune,410506,1,0,0
2025-11-09,Maharashtra,Pune,410509,4,1,0
2025-11-09,Maharashtra,Pune,410512,0,1,0
2025-11-09,Maharashtra,Pune,411006,4,2,0
2025-11-09,Maharashtra,Pune,411009,2,3,0
2025-11-09,Maharashtra,Pune,411023,3,2,0
2025-11-09,Maharashtra,Pune,411024,1,1,0
2025-11-09,Maharashtra,Pune,411026,2,2,0
2025-11-09,Maharashtra,Pune,411035,0,2,0
2025-11-09,Maharashtra,Pune,411044,1,0,0
2025-11-09,Maharashtra,Pune,411046,4,4,0
2025-11-09,Maharashtra,Pune,411048,5,4,1
2025-11-09,Maharashtra,Pune,411051,1,2,0
2025-11-09,Maharashtra,Pune,411058,3,0,0
2025-11-09,Maharashtra,Pune,411062,8,2,0
2025-11-09,Maharashtra,Pune,412105,8,11,0
2025-11-09,Maharashtra,Pune,412112,0,1,0
2025-11-09,Maharashtra,Pune,412205,1,1,0
2025-11-09,Maharashtra,Pune,412208,1,0,0
2025-11-09,Maharashtra,Pune,412214,1,0,0
2025-11-09,Maharashtra,Pune,412411,1,1,0
2025-11-09,Maharashtra,Pune,413102,12,1,0
2025-11-09,Maharashtra,Pune,413130,2,0,0
,Maharashtra,Pune,410507,3,1,0
,Maharashtra,Pune,411041,4,2,0
,Maharashtra,Pune,411047,2,0,0
,Maharashtra,Pune,411062,4,7,0
,Maharashtra,Pune,412218,1,0,0
2025-12-09,Maharashtra,Pune,410502,2,2,0
2025-12-09,Maharashtra,Pune,410504,1,0,0
2025-12-09,Maharashtra,Pune,410505,6,3,0
2025-12-09,Maharashtra,Pune,410512,1,0,0
2025-12-09,Maharashtra,Pune,411003,0,1,0
2025-12-09,Maharashtra,Pune,411006,2,3,0
2025-12-09,Maharashtra,Pune,411008,1,0,0
2025-12-09,Maharashtra,Pune,411011,3,0,0
2025-12-09,Maharashtra,Pune,411013,1,0,0
2025-12-09,Maharashtra,Pune,411018,1,0,0
2025-12-09,Maharashtra,Pune,411023,4,1,0
2025-12-09,Maharashtra,Pune,411024,1,0,0
2025-12-09,Maharashtra,Pune,411027,6,2,0
2025-12-09,Maharashtra,Pune,411028,1,0,0
2025-12-09,Maharashtra,Pune,411035,1,0,0
2025-12-09,Maharashtra,Pune,411041,5,2,0
2025-12-09,Maharashtra,Pune,411042,4,1,0
2025-12-09,Maharashtra,Pune,411043,1,1,0
2025-12-09,Maharashtra,Pune,411044,6,3,0
2025-12-09,Maharashtra,Pune,411047,1,1,0
2025-12-09,Maharashtra,Pune,411057,9,4,0
2025-12-09,Maharashtra,Pune,412105,12,0,0
2025-12-09,Maharashtra,Pune,412106,0,2,0
2025-12-09,Maharashtra,Pune,412114,3,2,0
2025-12-09,Maharashtra,Pune,412115,4,2,0
2025-12-09,Maharashtra,Pune,412205,4,0,0
2025-12-09,Maharashtra,Pune,412210,3,2,0
2025-12-09,Maharashtra,Pune,412213,2,0,0
2025-12-09,Maharashtra,Pune,412404,3,0,0
2025-12-09,Maharashtra,Pune,412409,1,1,0
2025-12-09,Maharashtra,Pune,413104,2,0,0
2025-12-09,Maharashtra,Pune,413105,1,0,0
2025-12-09,Maharashtra,Pune,413106,7,0,0
2025-12-09,Maharashtra,Pune,413114,1,4,0
2025-12-09,Maharashtra,Pune,413116,1,2,0
2025-12-09,Maharashtra,Pune,413120,3,1,0
2025-12-09,Maharashtra,Pune,413132,4,0,0
,Maharashtra,Pune,410505,4,2,0
,Maharashtra,Pune,410507,1,0,0
,Maharashtra,Pune,411001,1,0,0
,Maharashtra,Pune,411002,0,1,0
,Maharashtra,Pune,411006,9,2,1
,Maharashtra,Pune,411009,2,2,0
,Maharashtra,Pune,411020,2,0,0
,Maharashtra,Pune,411045,2,0,0
,Maharashtra,Pune,411047,1,0,0
,Maharashtra,Pune,411062,2,1,0
,Maharashtra,Pune,412205,3,0,0
,Maharashtra,Pune,412212,0,1,0
,Maharashtra,Pune,412214,1,0,1
,Maharashtra,Pune,413106,1,2,0
,Maharashtra,Pune,413133,0,1,0
,Maharashtra,Pune,410506,6,1,0
,Maharashtra,Pune,411002,1,0,0
,Maharashtra,Pune,411005,1,0,0
,Maharashtra,Pune,411034,2,1,0
,Maharashtra,Pune,411037,5,2,0
,Maharashtra,Pune,411038,3,3,0
,Maharashtra,Pune,411047,4,0,0
,Maharashtra,Pune,411068,1,0,0
,Maharashtra,Pune,412202,1,0,0
,Maharashtra,Pune,412213,0,1,0
,Maharashtra,Pune,410504,1,1,0
,Maharashtra,Pune,411006,1,1,0
,Maharashtra,Pune,411011,7,0,0
,Maharashtra,Pune,411013,2,0,0
,Maharashtra,Pune,411014,3,4,0
,Maharashtra,Pune,411015,2,0,0
,Maharashtra,Pune,411020,1,0,0
,Maharashtra,Pune,411024,0,1,0
,Maharashtra,Pune,411025,1,0,0
,Maharashtra,Pune,411036,2,0,0
,Maharashtra,Pune,411062,5,3,0
,Maharashtra,Pune,412102,1,0,0
,Maharashtra,Pune,412103,0,1,0
,Maharashtra,Pune,412105,6,4,0
,Maharashtra,Pune,412216,5,1,0
,Maharashtra,Pune,412304,0,1,0
,Maharashtra,Pune,413801,1,1,0
,Maharashtra,Pune,410506,3,2,0
,Maharashtra,Pune,410510,1,0,0
,Maharashtra,Pune,411006,2,0,0
,Maharashtra,Pune,411014,4,0,0
,Maharashtra,Pune,411016,1,0,0
,Maharashtra,Pune,411030,3,1,0
,Maharashtra,Pune,411034,1,0,0
,Maharashtra,Pune,411041,4,1,0
,Maharashtra,Pune,411042,6,1,0
,Maharashtra,Pune,411045,7,1,0
,Maharashtra,Pune,411057,3,4,0
,Maharashtra,Pune,411062,3,3,0
,Maharashtra,Pune,412108,1,0,0
,Maharashtra,Pune,412109,3,0,0
,Maharashtra,Pune,412201,2,0,0
,Maharashtra,Pune,412206,3,1,0
,Maharashtra,Pune,412209,1,0,0
,Maharashtra,Pune,412212,0,1,0
,Maharashtra,Pune,412213,1,0,0
,Maharashtra,Pune,412308,2,2,0
,Maharashtra,Pune,412411,1,0,0
,Maharashtra,Pune,413102,2,3,0
,Maharashtra,Pune,413105,1,0,0
,Maharashtra,Pune,413132,1,1,0
,Maharashtra,Pune,413133,1,0,0
,Maharashtra,Pune,410401,2,1,0
,Maharashtra,Pune,410406,0,1,0
,Maharashtra,Pune,410502,2,1,0
,Maharashtra,Pune,410515,2,0,0
,Maharashtra,Pune,411016,2,0,0
,Maharashtra,Pune,411030,1,0,0
,Maharashtra,Pune,411031,1,0,0
,Maharashtra,Pune,411037,5,1,0
,Maharashtra,Pune,411045,9,1,0
,Maharashtra,Pune,411047,3,0,0
,Maharashtra,Pune,411048,9,4,0
,Maharashtra,Pune,411051,1,0,0
,Maharashtra,Pune,411062,4,1,0
,Maharashtra,Pune,412102,1,1,0
,Maharashtra,Pune,412207,21,2,0
,Maharashtra,Pune,412210,1,0,0
,Maharashtra,Pune,412216,3,0,0
,Maharashtra,Pune,412218,1,0,0
,Maharashtra,Pune,412403,1,0,0
,Maharashtra,Pune,412410,1,0,0
,Maharashtra,Pune,413104,1,0,0
,Maharashtra,Pune,413106,0,1,0
,Maharashtra,Pune,413114,1,0,0
,Maharashtra,Pune,410504,5,0,0
,Maharashtra,Pune,411001,0,3,0
,Maharashtra,Pune,411002,2,0,0
,Maharashtra,Pune,411015,5,1,0
,Maharashtra,Pune,411018,5,1,0
,Maharashtra,Pune,411019,5,0,0
,Maharashtra,Pune,411020,1,1,0
,Maharashtra,Pune,411027,3,2,0
,Maharashtra,Pune,411030,1,0,0
,Maharashtra,Pune,411032,1,0,0
,Maharashtra,Pune,411033,5,0,0
,Maharashtra,Pune,411037,9,0,0
,Maharashtra,Pune,411039,5,3,0
,Maharashtra,Pune,411043,3,0,0
,Maharashtra,Pune,411048,11,4,0
,Maharashtra,Pune,411061,1,2,0
,Maharashtra,Pune,412101,3,1,0
,Maharashtra,Pune,412106,1,0,0
,Maharashtra,Pune,412114,2,3,0
,Maharashtra,Pune,412206,5,0,0
,Maharashtra,Pune,412219,0,2,0
,Maharashtra,Pune,412308,2,3,0
,Maharashtra,Pune,412411,1,1,0
,Maharashtra,Pune,413106,5,2,0
,Maharashtra,Pune,413802,1,0,0
,Maharashtra,Pune,410401,1,0,0
,Maharashtra,Pune,410504,3,0,0
,Maharashtra,Pune,410509,1,0,0
,Maharashtra,Pune,411001,0,1,0
,Maharashtra,Pune,411006,1,1,0
,Maharashtra,Pune,411018,5,2,0
,Maharashtra,Pune,411023,2,0,0
,Maharashtra,Pune,411033,10,6,0
,Maharashtra,Pune,411042,1,0,0
,Maharashtra,Pune,411051,0,1,0
,Maharashtra,Pune,411060,1,0,0
,Maharashtra,Pune,411062,2,0,0
,Maharashtra,Pune,412103,1,0,0
,Maharashtra,Pune,412204,2,1,0
,Maharashtra,Pune,412205,2,0,0
,Maharashtra,Pune,412206,1,1,0
,Maharashtra,Pune,412212,1,0,0
,Maharashtra,Pune,412213,1,0,0
,Maharashtra,Pune,412214,1,0,0
,Maharashtra,Pune,412219,5,2,0
,Maharashtra,Pune,412303,2,0,0
,Maharashtra,Pune,412404,0,1,0
,Maharashtra,Pune,412410,1,0,0
,Maharashtra,Pune,413110,2,1,0
,Maharashtra,Pune,413114,5,2,0
,Maharashtra,Pune,410301,0,1,0
,Maharashtra,Pune,410402,1,0,0
,Maharashtra,Pune,410502,1,1,0
,Maharashtra,Pune,410507,2,0,0
,Maharashtra,Pune,410509,2,0,0
,Maharashtra,Pune,411002,2,1,0
,Maharashtra,Pune,411003,2,0,0
,Maharashtra,Pune,411004,2,0,0
,Maharashtra,Pune,411007,1,0,0
,Maharashtra,Pune,411008,1,0,0
,Maharashtra,Pune,411009,2,1,0
,Maharashtra,Pune,411011,1,0,0
,Maharashtra,Pune,411012,1,0,0
,Maharashtra,Pune,411018,4,1,0
,Maharashtra,Pune,411036,3,0,0
,Maharashtra,Pune,411042,1,0,0
,Maharashtra,Pune,411043,1,0,0
,Maharashtra,Pune,411057,3,2,0
,Maharashtra,Pune,411058,1,2,0
,Maharashtra,Pune,411060,1,1,0
,Maharashtra,Pune,411061,0,1,0
,Maharashtra,Pune,411062,5,4,0
,Maharashtra,Pune,411068,1,0,0
,Maharashtra,Pune,412101,2,0,0
,Maharashtra,Pune,412108,1,0,0
,Maharashtra,Pune,412110,1,0,0
,Maharashtra,Pune,412202,0,0,1
,Maharashtra,Pune,412211,1,0,0
,Maharashtra,Pune,412305,2,0,0
,Maharashtra,Pune,412308,1,1,0
,Maharashtra,Pune,412409,5,2,0
,Maharashtra,Pune,413102,3,0,0
,Maharashtra,Pune,413103,1,0,0
,Maharashtra,Pune,413114,2,1,0
,Maharashtra,Pune,413130,1,2,0
